level_0,Latitude,Longitude,PlaceID,PlaceName
1372679459620000363,41.152455,-8.605755,19,Carvalheiras
1372679564620000129,41.145066,-8.605764,9,Batalha
1372679696620000625,41.157405,-8.625735,32,H. Militar
1372679714620000446,41.157477,-8.608509,63,Santa Maria
1372679743620000435,41.153004,-8.646930000000001,36,Lordelo
1372679776620000686,41.139846,-8.535033,8,Azevedo
1372679791620000634,41.148531,-8.616105000000001,18,Carregal
1372679843620000142,41.154228,-8.650008,36,Lordelo
1372679974620000472,41.148963,-8.585631,15,Campanhã
1372680038620000120,41.165181,-8.624952,20,Carvalhido
1372680069620000397,41.151546,-8.585559,15,Campanhã
1372680072620000031,41.158611,-8.63316,54,Rotunda
1372680089620000310,41.159079,-8.643654,7,Av. Boavista
1372680114620000360,41.172435,-8.633780999999999,29,Francos
1372680148620000341,41.163318,-8.608941,63,Santa Maria
1372680156620000361,41.125986,-8.611533,53,Ribeira
1372680186620000279,41.17959000000001,-8.601903,49,Pólo Universitário
1372680253620000137,41.182875,-8.603919,33,H. São João
1372680256620000452,41.14557,-8.623880999999999,4,Alfândega
1372680270620000327,41.162913,-8.638622999999999,59,Tenente Valadim
1372680287620000008,41.175567,-8.585865,6,Areosa
1372680316620000423,41.184216,-8.610858,5,Amial
1372680328620000192,41.148027,-8.615528999999999,25,Cordoaria
1372680342620000304,41.148999,-8.607735,27,D. João I
1372680369620000074,41.15502,-8.662932000000001,37,Marechal
1372680546620000012,41.147487,-8.62245,18,Carregal
1372680591620000199,41.157432,-8.62578,32,H. Militar
1372680593620000513,41.148774,-8.5842,15,Campanhã
1372680618620000492,41.151744,-8.647452000000001,36,Lordelo
1372680624620000113,41.174172,-8.603784,49,Pólo Universitário
1372680711620000517,41.16096,-8.629586999999999,21,Casa da Musica
1372680721620000448,41.174586,-8.617113,42,Nove de Abril
1372680722620000363,41.212755,-8.63712,29,Francos
1372680805620000481,41.147208,-8.622405,18,Carregal
1372680816620000465,41.148882,-8.584164,15,Campanhã
1372680886620000174,41.140566,-8.615772,34,Infante
1372680968620000361,41.139036,-8.609112,53,Ribeira
1372681147620000517,41.14680300000001,-8.620056,18,Carregal
1372681237620000494,41.146335,-8.611253999999999,57,São Bento
1372681352620000041,41.150934,-8.615088,14,Câmara
1372681373620000324,41.163291,-8.660862,37,Marechal
1372681434620000309,41.12964,-8.620056,34,Infante
1372681522620000126,41.148756,-8.607834,27,D. João I
1372681565620000360,41.154975,-8.630225999999999,12,Bom Sucesso
1372681651620000328,41.149683,-8.676108000000001,45,Passeio Alegre
1372681664620000680,41.145525,-8.610866999999999,57,São Bento
1372681820620000114,41.15259,-8.630325,12,Bom Sucesso
1372681846620000657,41.17472100000001,-8.651682000000001,47,Pereiró
1372681922620000508,41.165298,-8.643429,7,Av. Boavista
1372681992620000446,41.156847,-8.631459,54,Rotunda
1372682222620000257,41.187645,-8.599257000000001,33,H. São João
1372682242620000041,41.15025900000001,-8.607024000000001,10,Bolhão
1372682311620000080,41.156604,-8.621397,51,Ramada Alta
1372682956620000397,41.148567,-8.585622,15,Campanhã
